Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82753;13/07/2000;0000;;30.9;;8.4;3.8;24.04;70.5;2.9;
82753;13/07/2000;1200;0;;18.3;;;;;;
82753;14/07/2000;0000;;29;;2.2;5.7;22.86;79.75;2.733333;
82753;14/07/2000;1200;0;;19.6;;;;;;
82753;15/07/2000;0000;;30.6;;9.5;4.4;23.9;63.25;3.4;
82753;15/07/2000;1200;0;;18.1;;;;;;
82753;16/07/2000;0000;;32.8;;7.9;6.2;24.06;76.75;1.05;
82753;16/07/2000;1200;0;;17.4;;;;;;
82753;17/07/2000;0000;;34.8;;8.2;5.5;27.24;59.5;1.833333;
82753;17/07/2000;1200;0;;17.8;;;;;;
82753;18/07/2000;0000;;33.3;;7.5;8;27.26;57.25;2.633333;
82753;18/07/2000;1200;0;;23;;;;;;
82753;19/07/2000;0000;;29.9;;4.6;7.6;25.02;68.5;3.2;
82753;19/07/2000;1200;0;;21.2;;;;;;
82753;20/07/2000;0000;;31.1;;5.1;5.4;25.74;61.75;4;
82753;20/07/2000;1200;0;;21.4;;;;;;
82753;21/07/2000;0000;;31.5;;6.3;5.6;26.46;62.25;3.7;
82753;21/07/2000;1200;0;;22.3;;;;;;
82753;22/07/2000;0000;;29.9;;3.4;7.5;24.6;64;3.8;
82753;22/07/2000;1200;0;;20.9;;;;;;
82753;23/07/2000;0000;;32.4;;10.5;17;24.2;57.5;2.4;
82753;23/07/2000;1200;0;;16.7;;;;;;
82753;24/07/2000;0000;;33.1;;10.7;7.1;25.08;58.75;3.333333;
82753;24/07/2000;1200;0;;17.9;;;;;;
82753;25/07/2000;0000;;30.8;;5.5;8.1;23.88;67.75;2.866667;
82753;25/07/2000;1200;0;;20;;;;;;
82753;26/07/2000;0000;;30.5;;6.4;5.5;24.34;62;3.6;
82753;26/07/2000;1200;0;;19.7;;;;;;
82753;27/07/2000;0000;;29.6;;1.5;6.2;24.2;69.75;2.733333;
82753;27/07/2000;1200;0;;21.1;;;;;;
82753;28/07/2000;0000;;30.3;;8;6.2;24.28;61.25;4.8;
82753;28/07/2000;1200;0;;19.3;;;;;;
82753;29/07/2000;0000;;26.7;;2;7.2;22.42;71.5;3.733333;
82753;29/07/2000;1200;0;;19.6;;;;;;
82753;30/07/2000;0000;;29.8;;5.9;4.8;23.76;66.5;4.366667;
82753;30/07/2000;1200;0;;18.6;;;;;;
82753;31/07/2000;0000;;29.9;;6.1;6.3;24.44;62.75;3.6;
82753;31/07/2000;1200;0;;18.1;;;;;;
82753;01/08/2000;0000;;30.6;;3.7;7.4;24.96;66.25;5.466667;
82753;01/08/2000;1200;0;;21.5;;;;;;
82753;02/08/2000;0000;;29.3;;4.7;7;23.72;71.5;4.2;
