,Estacao,Data,Precipitacao,Date,year,month,day,long,lat
6139,OURICURI,07/12/2008,0.0,2008-12-07,2008,12,7,-40.04,-7.9
6141,OURICURI,08/12/2008,0.0,2008-12-08,2008,12,8,-40.04,-7.9
6143,OURICURI,09/12/2008,0.0,2008-12-09,2008,12,9,-40.04,-7.9
6145,OURICURI,10/12/2008,0.0,2008-12-10,2008,12,10,-40.04,-7.9
6147,OURICURI,11/12/2008,0.0,2008-12-11,2008,12,11,-40.04,-7.9
6149,OURICURI,12/12/2008,0.0,2008-12-12,2008,12,12,-40.04,-7.9
6151,OURICURI,13/12/2008,1.8,2008-12-13,2008,12,13,-40.04,-7.9
6153,OURICURI,14/12/2008,0.0,2008-12-14,2008,12,14,-40.04,-7.9
6155,OURICURI,15/12/2008,0.0,2008-12-15,2008,12,15,-40.04,-7.9
6157,OURICURI,16/12/2008,20.4,2008-12-16,2008,12,16,-40.04,-7.9
6159,OURICURI,17/12/2008,0.0,2008-12-17,2008,12,17,-40.04,-7.9
6161,OURICURI,18/12/2008,0.1,2008-12-18,2008,12,18,-40.04,-7.9
6163,OURICURI,19/12/2008,0.0,2008-12-19,2008,12,19,-40.04,-7.9
6165,OURICURI,20/12/2008,0.0,2008-12-20,2008,12,20,-40.04,-7.9
6167,OURICURI,21/12/2008,0.0,2008-12-21,2008,12,21,-40.04,-7.9
6169,OURICURI,22/12/2008,2.1,2008-12-22,2008,12,22,-40.04,-7.9
6171,OURICURI,23/12/2008,0.0,2008-12-23,2008,12,23,-40.04,-7.9
6173,OURICURI,24/12/2008,0.0,2008-12-24,2008,12,24,-40.04,-7.9
6175,OURICURI,25/12/2008,0.7,2008-12-25,2008,12,25,-40.04,-7.9
6177,OURICURI,26/12/2008,0.0,2008-12-26,2008,12,26,-40.04,-7.9
6179,OURICURI,27/12/2008,0.0,2008-12-27,2008,12,27,-40.04,-7.9
6181,OURICURI,28/12/2008,0.0,2008-12-28,2008,12,28,-40.04,-7.9
6183,OURICURI,29/12/2008,0.0,2008-12-29,2008,12,29,-40.04,-7.9
6185,OURICURI,30/12/2008,0.0,2008-12-30,2008,12,30,-40.04,-7.9
6187,OURICURI,31/12/2008,0.0,2008-12-31,2008,12,31,-40.04,-7.9
6189,OURICURI,01/01/2009,0.0,2009-01-01,2009,1,1,-40.04,-7.9
6191,OURICURI,02/01/2009,0.0,2009-01-02,2009,1,2,-40.04,-7.9
6193,OURICURI,03/01/2009,0.0,2009-01-03,2009,1,3,-40.04,-7.9
6195,OURICURI,04/01/2009,0.0,2009-01-04,2009,1,4,-40.04,-7.9
6197,OURICURI,05/01/2009,0.0,2009-01-05,2009,1,5,-40.04,-7.9
6199,OURICURI,06/01/2009,0.0,2009-01-06,2009,1,6,-40.04,-7.9
6201,OURICURI,07/01/2009,11.0,2009-01-07,2009,1,7,-40.04,-7.9
6203,OURICURI,08/01/2009,0.0,2009-01-08,2009,1,8,-40.04,-7.9
6205,OURICURI,09/01/2009,0.6,2009-01-09,2009,1,9,-40.04,-7.9
6207,OURICURI,10/01/2009,0.0,2009-01-10,2009,1,10,-40.04,-7.9
6209,OURICURI,11/01/2009,0.0,2009-01-11,2009,1,11,-40.04,-7.9
6211,OURICURI,12/01/2009,0.0,2009-01-12,2009,1,12,-40.04,-7.9
6213,OURICURI,13/01/2009,0.0,2009-01-13,2009,1,13,-40.04,-7.9
6215,OURICURI,14/01/2009,0.0,2009-01-14,2009,1,14,-40.04,-7.9
6217,OURICURI,15/01/2009,0.0,2009-01-15,2009,1,15,-40.04,-7.9
6219,OURICURI,16/01/2009,0.0,2009-01-16,2009,1,16,-40.04,-7.9
6221,OURICURI,17/01/2009,14.6,2009-01-17,2009,1,17,-40.04,-7.9
6223,OURICURI,18/01/2009,0.0,2009-01-18,2009,1,18,-40.04,-7.9
6225,OURICURI,19/01/2009,0.0,2009-01-19,2009,1,19,-40.04,-7.9
6227,OURICURI,20/01/2009,0.0,2009-01-20,2009,1,20,-40.04,-7.9
6229,OURICURI,21/01/2009,0.0,2009-01-21,2009,1,21,-40.04,-7.9
6231,OURICURI,22/01/2009,64.3,2009-01-22,2009,1,22,-40.04,-7.9
6233,OURICURI,23/01/2009,5.9,2009-01-23,2009,1,23,-40.04,-7.9
6235,OURICURI,24/01/2009,3.8,2009-01-24,2009,1,24,-40.04,-7.9
6237,OURICURI,25/01/2009,0.1,2009-01-25,2009,1,25,-40.04,-7.9
6239,OURICURI,26/01/2009,0.0,2009-01-26,2009,1,26,-40.04,-7.9
6241,OURICURI,27/01/2009,0.0,2009-01-27,2009,1,27,-40.04,-7.9
6243,OURICURI,28/01/2009,0.0,2009-01-28,2009,1,28,-40.04,-7.9
6245,OURICURI,29/01/2009,0.0,2009-01-29,2009,1,29,-40.04,-7.9
6247,OURICURI,30/01/2009,0.0,2009-01-30,2009,1,30,-40.04,-7.9
6249,OURICURI,31/01/2009,0.0,2009-01-31,2009,1,31,-40.04,-7.9
6251,OURICURI,01/02/2009,0.0,2009-02-01,2009,2,1,-40.04,-7.9
6253,OURICURI,02/02/2009,0.0,2009-02-02,2009,2,2,-40.04,-7.9
6255,OURICURI,03/02/2009,0.0,2009-02-03,2009,2,3,-40.04,-7.9
6257,OURICURI,04/02/2009,24.4,2009-02-04,2009,2,4,-40.04,-7.9
6259,OURICURI,05/02/2009,0.0,2009-02-05,2009,2,5,-40.04,-7.9
6261,OURICURI,06/02/2009,0.0,2009-02-06,2009,2,6,-40.04,-7.9
6263,OURICURI,07/02/2009,3.5,2009-02-07,2009,2,7,-40.04,-7.9
6265,OURICURI,08/02/2009,0.0,2009-02-08,2009,2,8,-40.04,-7.9
6267,OURICURI,09/02/2009,0.0,2009-02-09,2009,2,9,-40.04,-7.9
6269,OURICURI,10/02/2009,0.0,2009-02-10,2009,2,10,-40.04,-7.9
6271,OURICURI,11/02/2009,0.0,2009-02-11,2009,2,11,-40.04,-7.9
6273,OURICURI,12/02/2009,0.0,2009-02-12,2009,2,12,-40.04,-7.9
6275,OURICURI,13/02/2009,0.0,2009-02-13,2009,2,13,-40.04,-7.9
6277,OURICURI,14/02/2009,0.0,2009-02-14,2009,2,14,-40.04,-7.9
6279,OURICURI,15/02/2009,0.0,2009-02-15,2009,2,15,-40.04,-7.9
6281,OURICURI,16/02/2009,0.3,2009-02-16,2009,2,16,-40.04,-7.9
6283,OURICURI,17/02/2009,0.0,2009-02-17,2009,2,17,-40.04,-7.9
6285,OURICURI,18/02/2009,0.0,2009-02-18,2009,2,18,-40.04,-7.9
6287,OURICURI,19/02/2009,2.7,2009-02-19,2009,2,19,-40.04,-7.9
6289,OURICURI,20/02/2009,0.3,2009-02-20,2009,2,20,-40.04,-7.9
6291,OURICURI,21/02/2009,0.2,2009-02-21,2009,2,21,-40.04,-7.9
6293,OURICURI,22/02/2009,34.2,2009-02-22,2009,2,22,-40.04,-7.9
6295,OURICURI,23/02/2009,16.0,2009-02-23,2009,2,23,-40.04,-7.9
6297,OURICURI,24/02/2009,46.2,2009-02-24,2009,2,24,-40.04,-7.9
6299,OURICURI,25/02/2009,0.0,2009-02-25,2009,2,25,-40.04,-7.9
6301,OURICURI,26/02/2009,0.0,2009-02-26,2009,2,26,-40.04,-7.9
6303,OURICURI,27/02/2009,0.0,2009-02-27,2009,2,27,-40.04,-7.9
6305,OURICURI,28/02/2009,0.0,2009-02-28,2009,2,28,-40.04,-7.9
6307,OURICURI,01/03/2009,3.6,2009-03-01,2009,3,1,-40.04,-7.9
6309,OURICURI,02/03/2009,0.0,2009-03-02,2009,3,2,-40.04,-7.9
6311,OURICURI,03/03/2009,33.0,2009-03-03,2009,3,3,-40.04,-7.9
6313,OURICURI,04/03/2009,2.8,2009-03-04,2009,3,4,-40.04,-7.9
6315,OURICURI,05/03/2009,0.0,2009-03-05,2009,3,5,-40.04,-7.9
6317,OURICURI,06/03/2009,0.0,2009-03-06,2009,3,6,-40.04,-7.9
6319,OURICURI,07/03/2009,0.0,2009-03-07,2009,3,7,-40.04,-7.9
6321,OURICURI,08/03/2009,0.0,2009-03-08,2009,3,8,-40.04,-7.9
6323,OURICURI,09/03/2009,0.0,2009-03-09,2009,3,9,-40.04,-7.9
6325,OURICURI,10/03/2009,0.0,2009-03-10,2009,3,10,-40.04,-7.9
6327,OURICURI,11/03/2009,0.0,2009-03-11,2009,3,11,-40.04,-7.9
6329,OURICURI,12/03/2009,0.0,2009-03-12,2009,3,12,-40.04,-7.9
6331,OURICURI,13/03/2009,0.0,2009-03-13,2009,3,13,-40.04,-7.9
6333,OURICURI,14/03/2009,0.0,2009-03-14,2009,3,14,-40.04,-7.9
6335,OURICURI,15/03/2009,0.0,2009-03-15,2009,3,15,-40.04,-7.9
6337,OURICURI,16/03/2009,0.0,2009-03-16,2009,3,16,-40.04,-7.9
6339,OURICURI,17/03/2009,63.2,2009-03-17,2009,3,17,-40.04,-7.9
6341,OURICURI,18/03/2009,48.4,2009-03-18,2009,3,18,-40.04,-7.9
6343,OURICURI,19/03/2009,0.0,2009-03-19,2009,3,19,-40.04,-7.9
6345,OURICURI,20/03/2009,0.0,2009-03-20,2009,3,20,-40.04,-7.9
6347,OURICURI,21/03/2009,0.0,2009-03-21,2009,3,21,-40.04,-7.9
6349,OURICURI,22/03/2009,0.0,2009-03-22,2009,3,22,-40.04,-7.9
6351,OURICURI,23/03/2009,0.0,2009-03-23,2009,3,23,-40.04,-7.9
6353,OURICURI,24/03/2009,0.0,2009-03-24,2009,3,24,-40.04,-7.9
6355,OURICURI,25/03/2009,0.0,2009-03-25,2009,3,25,-40.04,-7.9
6357,OURICURI,26/03/2009,0.0,2009-03-26,2009,3,26,-40.04,-7.9
6359,OURICURI,27/03/2009,51.1,2009-03-27,2009,3,27,-40.04,-7.9
6361,OURICURI,28/03/2009,1.0,2009-03-28,2009,3,28,-40.04,-7.9
6363,OURICURI,29/03/2009,0.0,2009-03-29,2009,3,29,-40.04,-7.9
6365,OURICURI,30/03/2009,0.0,2009-03-30,2009,3,30,-40.04,-7.9
6367,OURICURI,31/03/2009,0.0,2009-03-31,2009,3,31,-40.04,-7.9
6369,OURICURI,01/04/2009,0.0,2009-04-01,2009,4,1,-40.04,-7.9
6371,OURICURI,02/04/2009,0.0,2009-04-02,2009,4,2,-40.04,-7.9
6373,OURICURI,03/04/2009,0.1,2009-04-03,2009,4,3,-40.04,-7.9
6375,OURICURI,04/04/2009,29.8,2009-04-04,2009,4,4,-40.04,-7.9
6377,OURICURI,05/04/2009,7.3,2009-04-05,2009,4,5,-40.04,-7.9
6379,OURICURI,06/04/2009,0.0,2009-04-06,2009,4,6,-40.04,-7.9
6381,OURICURI,07/04/2009,6.4,2009-04-07,2009,4,7,-40.04,-7.9
6383,OURICURI,08/04/2009,0.0,2009-04-08,2009,4,8,-40.04,-7.9
6385,OURICURI,09/04/2009,0.0,2009-04-09,2009,4,9,-40.04,-7.9
6387,OURICURI,10/04/2009,72.8,2009-04-10,2009,4,10,-40.04,-7.9
6389,OURICURI,11/04/2009,0.0,2009-04-11,2009,4,11,-40.04,-7.9
6391,OURICURI,12/04/2009,9.6,2009-04-12,2009,4,12,-40.04,-7.9
6393,OURICURI,13/04/2009,1.5,2009-04-13,2009,4,13,-40.04,-7.9
6395,OURICURI,14/04/2009,46.0,2009-04-14,2009,4,14,-40.04,-7.9
6397,OURICURI,15/04/2009,0.0,2009-04-15,2009,4,15,-40.04,-7.9
6399,OURICURI,16/04/2009,0.0,2009-04-16,2009,4,16,-40.04,-7.9
6401,OURICURI,17/04/2009,0.1,2009-04-17,2009,4,17,-40.04,-7.9
6403,OURICURI,18/04/2009,0.0,2009-04-18,2009,4,18,-40.04,-7.9
6405,OURICURI,19/04/2009,0.0,2009-04-19,2009,4,19,-40.04,-7.9
6407,OURICURI,20/04/2009,0.0,2009-04-20,2009,4,20,-40.04,-7.9
6409,OURICURI,21/04/2009,7.8,2009-04-21,2009,4,21,-40.04,-7.9
6411,OURICURI,22/04/2009,21.3,2009-04-22,2009,4,22,-40.04,-7.9
6413,OURICURI,23/04/2009,23.5,2009-04-23,2009,4,23,-40.04,-7.9
6415,OURICURI,24/04/2009,8.6,2009-04-24,2009,4,24,-40.04,-7.9
6417,OURICURI,25/04/2009,3.3,2009-04-25,2009,4,25,-40.04,-7.9
6419,OURICURI,26/04/2009,0.0,2009-04-26,2009,4,26,-40.04,-7.9
6421,OURICURI,27/04/2009,3.5,2009-04-27,2009,4,27,-40.04,-7.9
6423,OURICURI,28/04/2009,0.0,2009-04-28,2009,4,28,-40.04,-7.9
6425,OURICURI,29/04/2009,0.0,2009-04-29,2009,4,29,-40.04,-7.9
6427,OURICURI,30/04/2009,0.0,2009-04-30,2009,4,30,-40.04,-7.9
6429,OURICURI,01/05/2009,15.4,2009-05-01,2009,5,1,-40.04,-7.9
6431,OURICURI,02/05/2009,2.7,2009-05-02,2009,5,2,-40.04,-7.9
6433,OURICURI,03/05/2009,0.0,2009-05-03,2009,5,3,-40.04,-7.9
6435,OURICURI,04/05/2009,0.0,2009-05-04,2009,5,4,-40.04,-7.9
6437,OURICURI,05/05/2009,0.0,2009-05-05,2009,5,5,-40.04,-7.9
6439,OURICURI,06/05/2009,8.6,2009-05-06,2009,5,6,-40.04,-7.9
6441,OURICURI,07/05/2009,0.3,2009-05-07,2009,5,7,-40.04,-7.9
6443,OURICURI,08/05/2009,0.0,2009-05-08,2009,5,8,-40.04,-7.9
6445,OURICURI,09/05/2009,1.4,2009-05-09,2009,5,9,-40.04,-7.9
6447,OURICURI,10/05/2009,6.6,2009-05-10,2009,5,10,-40.04,-7.9
6449,OURICURI,11/05/2009,0.0,2009-05-11,2009,5,11,-40.04,-7.9
6451,OURICURI,12/05/2009,0.1,2009-05-12,2009,5,12,-40.04,-7.9
6453,OURICURI,13/05/2009,17.0,2009-05-13,2009,5,13,-40.04,-7.9
6455,OURICURI,14/05/2009,2.0,2009-05-14,2009,5,14,-40.04,-7.9
6457,OURICURI,15/05/2009,2.7,2009-05-15,2009,5,15,-40.04,-7.9
6459,OURICURI,16/05/2009,0.0,2009-05-16,2009,5,16,-40.04,-7.9
6461,OURICURI,17/05/2009,0.0,2009-05-17,2009,5,17,-40.04,-7.9
6463,OURICURI,18/05/2009,0.0,2009-05-18,2009,5,18,-40.04,-7.9
6465,OURICURI,19/05/2009,11.7,2009-05-19,2009,5,19,-40.04,-7.9
6467,OURICURI,20/05/2009,0.9,2009-05-20,2009,5,20,-40.04,-7.9
6469,OURICURI,21/05/2009,0.1,2009-05-21,2009,5,21,-40.04,-7.9
6471,OURICURI,22/05/2009,13.6,2009-05-22,2009,5,22,-40.04,-7.9
6473,OURICURI,23/05/2009,0.6,2009-05-23,2009,5,23,-40.04,-7.9
6475,OURICURI,24/05/2009,0.0,2009-05-24,2009,5,24,-40.04,-7.9
6477,OURICURI,25/05/2009,0.0,2009-05-25,2009,5,25,-40.04,-7.9
6479,OURICURI,26/05/2009,0.0,2009-05-26,2009,5,26,-40.04,-7.9
6481,OURICURI,27/05/2009,0.0,2009-05-27,2009,5,27,-40.04,-7.9
6483,OURICURI,28/05/2009,2.0,2009-05-28,2009,5,28,-40.04,-7.9
6485,OURICURI,29/05/2009,0.9,2009-05-29,2009,5,29,-40.04,-7.9
6487,OURICURI,30/05/2009,0.2,2009-05-30,2009,5,30,-40.04,-7.9
6489,OURICURI,31/05/2009,1.4,2009-05-31,2009,5,31,-40.04,-7.9
6491,OURICURI,01/06/2009,0.0,2009-06-01,2009,6,1,-40.04,-7.9
6493,OURICURI,02/06/2009,0.0,2009-06-02,2009,6,2,-40.04,-7.9
6495,OURICURI,03/06/2009,0.0,2009-06-03,2009,6,3,-40.04,-7.9
6497,OURICURI,04/06/2009,0.0,2009-06-04,2009,6,4,-40.04,-7.9
6499,OURICURI,05/06/2009,0.0,2009-06-05,2009,6,5,-40.04,-7.9
6501,OURICURI,06/06/2009,0.0,2009-06-06,2009,6,6,-40.04,-7.9
6503,OURICURI,07/06/2009,0.0,2009-06-07,2009,6,7,-40.04,-7.9
6505,OURICURI,08/06/2009,2.7,2009-06-08,2009,6,8,-40.04,-7.9
6507,OURICURI,09/06/2009,1.8,2009-06-09,2009,6,9,-40.04,-7.9
6509,OURICURI,10/06/2009,6.7,2009-06-10,2009,6,10,-40.04,-7.9
6511,OURICURI,11/06/2009,1.1,2009-06-11,2009,6,11,-40.04,-7.9
6513,OURICURI,12/06/2009,0.0,2009-06-12,2009,6,12,-40.04,-7.9
6515,OURICURI,13/06/2009,0.0,2009-06-13,2009,6,13,-40.04,-7.9
6517,OURICURI,14/06/2009,0.0,2009-06-14,2009,6,14,-40.04,-7.9
6519,OURICURI,15/06/2009,0.0,2009-06-15,2009,6,15,-40.04,-7.9
6521,OURICURI,16/06/2009,0.0,2009-06-16,2009,6,16,-40.04,-7.9
6523,OURICURI,17/06/2009,0.0,2009-06-17,2009,6,17,-40.04,-7.9
6525,OURICURI,18/06/2009,5.1,2009-06-18,2009,6,18,-40.04,-7.9
6527,OURICURI,19/06/2009,0.0,2009-06-19,2009,6,19,-40.04,-7.9
6529,OURICURI,20/06/2009,0.0,2009-06-20,2009,6,20,-40.04,-7.9
6531,OURICURI,21/06/2009,0.0,2009-06-21,2009,6,21,-40.04,-7.9
6533,OURICURI,22/06/2009,0.0,2009-06-22,2009,6,22,-40.04,-7.9
6535,OURICURI,23/06/2009,0.0,2009-06-23,2009,6,23,-40.04,-7.9
6537,OURICURI,24/06/2009,0.0,2009-06-24,2009,6,24,-40.04,-7.9
6539,OURICURI,25/06/2009,0.0,2009-06-25,2009,6,25,-40.04,-7.9
6541,OURICURI,26/06/2009,0.1,2009-06-26,2009,6,26,-40.04,-7.9
6543,OURICURI,27/06/2009,0.0,2009-06-27,2009,6,27,-40.04,-7.9
6545,OURICURI,28/06/2009,0.3,2009-06-28,2009,6,28,-40.04,-7.9
6547,OURICURI,29/06/2009,0.0,2009-06-29,2009,6,29,-40.04,-7.9
6549,OURICURI,30/06/2009,0.0,2009-06-30,2009,6,30,-40.04,-7.9
6551,OURICURI,01/07/2009,0.0,2009-07-01,2009,7,1,-40.04,-7.9
6553,OURICURI,02/07/2009,0.0,2009-07-02,2009,7,2,-40.04,-7.9
6555,OURICURI,03/07/2009,0.3,2009-07-03,2009,7,3,-40.04,-7.9
6557,OURICURI,04/07/2009,0.3,2009-07-04,2009,7,4,-40.04,-7.9
6559,OURICURI,05/07/2009,1.8,2009-07-05,2009,7,5,-40.04,-7.9
6561,OURICURI,06/07/2009,0.6,2009-07-06,2009,7,6,-40.04,-7.9
6563,OURICURI,07/07/2009,0.0,2009-07-07,2009,7,7,-40.04,-7.9
6565,OURICURI,08/07/2009,0.0,2009-07-08,2009,7,8,-40.04,-7.9
6567,OURICURI,09/07/2009,0.1,2009-07-09,2009,7,9,-40.04,-7.9
6569,OURICURI,10/07/2009,0.0,2009-07-10,2009,7,10,-40.04,-7.9
6571,OURICURI,11/07/2009,0.0,2009-07-11,2009,7,11,-40.04,-7.9
6573,OURICURI,12/07/2009,0.0,2009-07-12,2009,7,12,-40.04,-7.9
6575,OURICURI,13/07/2009,0.0,2009-07-13,2009,7,13,-40.04,-7.9
6577,OURICURI,14/07/2009,0.0,2009-07-14,2009,7,14,-40.04,-7.9
6579,OURICURI,15/07/2009,0.0,2009-07-15,2009,7,15,-40.04,-7.9
6581,OURICURI,16/07/2009,0.0,2009-07-16,2009,7,16,-40.04,-7.9
6583,OURICURI,17/07/2009,0.3,2009-07-17,2009,7,17,-40.04,-7.9
6585,OURICURI,18/07/2009,0.0,2009-07-18,2009,7,18,-40.04,-7.9
6587,OURICURI,19/07/2009,0.0,2009-07-19,2009,7,19,-40.04,-7.9
6589,OURICURI,20/07/2009,0.0,2009-07-20,2009,7,20,-40.04,-7.9
6591,OURICURI,21/07/2009,0.0,2009-07-21,2009,7,21,-40.04,-7.9
6593,OURICURI,22/07/2009,1.8,2009-07-22,2009,7,22,-40.04,-7.9
6595,OURICURI,23/07/2009,4.4,2009-07-23,2009,7,23,-40.04,-7.9
6597,OURICURI,24/07/2009,0.0,2009-07-24,2009,7,24,-40.04,-7.9
6599,OURICURI,25/07/2009,0.0,2009-07-25,2009,7,25,-40.04,-7.9
6601,OURICURI,26/07/2009,0.1,2009-07-26,2009,7,26,-40.04,-7.9
6603,OURICURI,27/07/2009,0.0,2009-07-27,2009,7,27,-40.04,-7.9
6605,OURICURI,28/07/2009,0.0,2009-07-28,2009,7,28,-40.04,-7.9
6607,OURICURI,29/07/2009,0.0,2009-07-29,2009,7,29,-40.04,-7.9
6609,OURICURI,30/07/2009,0.0,2009-07-30,2009,7,30,-40.04,-7.9
6611,OURICURI,31/07/2009,0.0,2009-07-31,2009,7,31,-40.04,-7.9
6613,OURICURI,01/08/2009,0.0,2009-08-01,2009,8,1,-40.04,-7.9
6615,OURICURI,02/08/2009,0.0,2009-08-02,2009,8,2,-40.04,-7.9
6617,OURICURI,03/08/2009,0.0,2009-08-03,2009,8,3,-40.04,-7.9
6619,OURICURI,04/08/2009,0.0,2009-08-04,2009,8,4,-40.04,-7.9
6621,OURICURI,05/08/2009,0.0,2009-08-05,2009,8,5,-40.04,-7.9
6623,OURICURI,06/08/2009,2.4,2009-08-06,2009,8,6,-40.04,-7.9
6625,OURICURI,07/08/2009,0.0,2009-08-07,2009,8,7,-40.04,-7.9
6627,OURICURI,08/08/2009,0.0,2009-08-08,2009,8,8,-40.04,-7.9
6629,OURICURI,09/08/2009,0.0,2009-08-09,2009,8,9,-40.04,-7.9
6631,OURICURI,10/08/2009,0.0,2009-08-10,2009,8,10,-40.04,-7.9
6633,OURICURI,11/08/2009,0.0,2009-08-11,2009,8,11,-40.04,-7.9
6635,OURICURI,12/08/2009,0.0,2009-08-12,2009,8,12,-40.04,-7.9
6637,OURICURI,13/08/2009,0.0,2009-08-13,2009,8,13,-40.04,-7.9
6639,OURICURI,14/08/2009,0.0,2009-08-14,2009,8,14,-40.04,-7.9
6641,OURICURI,15/08/2009,0.0,2009-08-15,2009,8,15,-40.04,-7.9
6643,OURICURI,16/08/2009,0.0,2009-08-16,2009,8,16,-40.04,-7.9
6645,OURICURI,17/08/2009,0.0,2009-08-17,2009,8,17,-40.04,-7.9
6647,OURICURI,18/08/2009,0.0,2009-08-18,2009,8,18,-40.04,-7.9
6649,OURICURI,19/08/2009,0.2,2009-08-19,2009,8,19,-40.04,-7.9
6651,OURICURI,20/08/2009,0.0,2009-08-20,2009,8,20,-40.04,-7.9
6653,OURICURI,21/08/2009,0.0,2009-08-21,2009,8,21,-40.04,-7.9
6655,OURICURI,22/08/2009,0.0,2009-08-22,2009,8,22,-40.04,-7.9
6657,OURICURI,23/08/2009,0.0,2009-08-23,2009,8,23,-40.04,-7.9
6659,OURICURI,24/08/2009,0.0,2009-08-24,2009,8,24,-40.04,-7.9
6661,OURICURI,25/08/2009,0.1,2009-08-25,2009,8,25,-40.04,-7.9
6663,OURICURI,26/08/2009,0.0,2009-08-26,2009,8,26,-40.04,-7.9
6665,OURICURI,27/08/2009,0.0,2009-08-27,2009,8,27,-40.04,-7.9
6667,OURICURI,28/08/2009,0.0,2009-08-28,2009,8,28,-40.04,-7.9
6669,OURICURI,29/08/2009,4.6,2009-08-29,2009,8,29,-40.04,-7.9
6671,OURICURI,30/08/2009,0.0,2009-08-30,2009,8,30,-40.04,-7.9
6673,OURICURI,31/08/2009,0.0,2009-08-31,2009,8,31,-40.04,-7.9
6675,OURICURI,01/09/2009,0.0,2009-09-01,2009,9,1,-40.04,-7.9
6677,OURICURI,02/09/2009,0.0,2009-09-02,2009,9,2,-40.04,-7.9
6679,OURICURI,03/09/2009,0.0,2009-09-03,2009,9,3,-40.04,-7.9
6681,OURICURI,04/09/2009,0.0,2009-09-04,2009,9,4,-40.04,-7.9
6683,OURICURI,05/09/2009,0.0,2009-09-05,2009,9,5,-40.04,-7.9
6685,OURICURI,06/09/2009,0.0,2009-09-06,2009,9,6,-40.04,-7.9
6687,OURICURI,07/09/2009,0.0,2009-09-07,2009,9,7,-40.04,-7.9
6689,OURICURI,08/09/2009,0.0,2009-09-08,2009,9,8,-40.04,-7.9
6691,OURICURI,09/09/2009,0.0,2009-09-09,2009,9,9,-40.04,-7.9
6693,OURICURI,10/09/2009,0.0,2009-09-10,2009,9,10,-40.04,-7.9
6695,OURICURI,11/09/2009,0.0,2009-09-11,2009,9,11,-40.04,-7.9
6697,OURICURI,12/09/2009,0.0,2009-09-12,2009,9,12,-40.04,-7.9
6699,OURICURI,13/09/2009,0.0,2009-09-13,2009,9,13,-40.04,-7.9
6701,OURICURI,14/09/2009,0.0,2009-09-14,2009,9,14,-40.04,-7.9
6703,OURICURI,15/09/2009,0.0,2009-09-15,2009,9,15,-40.04,-7.9
6705,OURICURI,16/09/2009,0.0,2009-09-16,2009,9,16,-40.04,-7.9
6707,OURICURI,17/09/2009,0.0,2009-09-17,2009,9,17,-40.04,-7.9
6709,OURICURI,18/09/2009,0.0,2009-09-18,2009,9,18,-40.04,-7.9
6711,OURICURI,19/09/2009,0.0,2009-09-19,2009,9,19,-40.04,-7.9
6713,OURICURI,20/09/2009,0.0,2009-09-20,2009,9,20,-40.04,-7.9
6715,OURICURI,21/09/2009,0.0,2009-09-21,2009,9,21,-40.04,-7.9
6717,OURICURI,22/09/2009,0.0,2009-09-22,2009,9,22,-40.04,-7.9
6719,OURICURI,23/09/2009,0.0,2009-09-23,2009,9,23,-40.04,-7.9
6721,OURICURI,24/09/2009,0.0,2009-09-24,2009,9,24,-40.04,-7.9
6723,OURICURI,25/09/2009,0.0,2009-09-25,2009,9,25,-40.04,-7.9
6725,OURICURI,26/09/2009,0.0,2009-09-26,2009,9,26,-40.04,-7.9
6727,OURICURI,27/09/2009,0.0,2009-09-27,2009,9,27,-40.04,-7.9
6729,OURICURI,28/09/2009,0.0,2009-09-28,2009,9,28,-40.04,-7.9
6731,OURICURI,29/09/2009,0.0,2009-09-29,2009,9,29,-40.04,-7.9
6733,OURICURI,30/09/2009,0.0,2009-09-30,2009,9,30,-40.04,-7.9
6735,OURICURI,01/10/2009,0.0,2009-10-01,2009,10,1,-40.04,-7.9
6737,OURICURI,02/10/2009,0.0,2009-10-02,2009,10,2,-40.04,-7.9
6739,OURICURI,03/10/2009,0.0,2009-10-03,2009,10,3,-40.04,-7.9
6741,OURICURI,04/10/2009,0.0,2009-10-04,2009,10,4,-40.04,-7.9
6743,OURICURI,05/10/2009,0.0,2009-10-05,2009,10,5,-40.04,-7.9
6745,OURICURI,06/10/2009,0.0,2009-10-06,2009,10,6,-40.04,-7.9
6747,OURICURI,07/10/2009,0.0,2009-10-07,2009,10,7,-40.04,-7.9
6749,OURICURI,08/10/2009,0.0,2009-10-08,2009,10,8,-40.04,-7.9
6751,OURICURI,09/10/2009,0.0,2009-10-09,2009,10,9,-40.04,-7.9
6753,OURICURI,10/10/2009,0.0,2009-10-10,2009,10,10,-40.04,-7.9
6755,OURICURI,11/10/2009,0.3,2009-10-11,2009,10,11,-40.04,-7.9
6757,OURICURI,12/10/2009,0.0,2009-10-12,2009,10,12,-40.04,-7.9
6759,OURICURI,13/10/2009,14.2,2009-10-13,2009,10,13,-40.04,-7.9
6761,OURICURI,14/10/2009,14.3,2009-10-14,2009,10,14,-40.04,-7.9
6763,OURICURI,15/10/2009,0.0,2009-10-15,2009,10,15,-40.04,-7.9
6765,OURICURI,16/10/2009,0.0,2009-10-16,2009,10,16,-40.04,-7.9
6767,OURICURI,17/10/2009,0.0,2009-10-17,2009,10,17,-40.04,-7.9
6769,OURICURI,18/10/2009,0.0,2009-10-18,2009,10,18,-40.04,-7.9
6771,OURICURI,19/10/2009,0.0,2009-10-19,2009,10,19,-40.04,-7.9
